Bait	Interactor	IP	TimePoint	Labeling	Bait_logFC	Bait_FDR	Int_logFC	Int_FDR
CACNA1C	ATP1B1	CACNA1C_wk7	wk7	iTRAQ	1.2025	0.001275148955	0.723	0.004746194381
CACNA1C	EPHA7	CACNA1C_wk7	wk7	iTRAQ	1.2025	0.001275148955	0.8535	0.004746194381
CACNA1C	SCN2A	CACNA1C_wk7	wk7	iTRAQ	1.2025	0.001275148955	0.7645	0.00466250249
CACNA1C	KIAA1024	CACNA1C_wk7	wk7	iTRAQ	1.2025	0.001275148955	0.7335	0.004466876507
CACNA1C	ATP2B4	CACNA1C_wk7	wk7	iTRAQ	1.2025	0.001275148955	0.7375	0.004438640602
CACNA1C	EPHB2	CACNA1C_wk7	wk7	iTRAQ	1.2025	0.001275148955	0.744	0.004438640602
CACNA1C	C4A	CACNA1C_wk7	wk7	iTRAQ	1.2025	0.001275148955	0.949	0.00421499701
CACNA1C	RNF130	CACNA1C_wk7	wk7	iTRAQ	1.2025	0.001275148955	0.756	0.003995905839
CACNA1C	ALK	CACNA1C_wk7	wk7	iTRAQ	1.2025	0.001275148955	0.7535	0.003995905839
CACNA1C	SLITRK3	CACNA1C_wk7	wk7	iTRAQ	1.2025	0.001275148955	0.7985	0.003975498517
CACNA1C	GNAI2	CACNA1C_wk7	wk7	iTRAQ	1.2025	0.001275148955	0.749	0.003927170176
CACNA1C	EPHA3	CACNA1C_wk7	wk7	iTRAQ	1.2025	0.001275148955	0.751	0.003927170176
CACNA1C	PON1	CACNA1C_wk7	wk7	iTRAQ	1.2025	0.001275148955	0.8505	0.003927170176
CACNA1C	VAMP2	CACNA1C_wk7	wk7	iTRAQ	1.2025	0.001275148955	0.757	0.003826466784
CACNA1C	GNAI1	CACNA1C_wk7	wk7	iTRAQ	1.2025	0.001275148955	0.759	0.003751332929
CACNA1C	DISP2	CACNA1C_wk7	wk7	iTRAQ	1.2025	0.001275148955	0.7595	0.003746047973
CACNA1C	EPHA4	CACNA1C_wk7	wk7	iTRAQ	1.2025	0.001275148955	0.77	0.003512390149
CACNA1C	PLXNA4	CACNA1C_wk7	wk7	iTRAQ	1.2025	0.001275148955	0.786	0.003512390149
CACNA1C	GNA13	CACNA1C_wk7	wk7	iTRAQ	1.2025	0.001275148955	0.898	0.003395984559
CACNA1C	ATP2B2	CACNA1C_wk7	wk7	iTRAQ	1.2025	0.001275148955	0.824	0.003175073379
CACNA1C	ATP2B3	CACNA1C_wk7	wk7	iTRAQ	1.2025	0.001275148955	0.824	0.003175073379
CACNA1C	PCDHGB4	CACNA1C_wk7	wk7	iTRAQ	1.2025	0.001275148955	0.86	0.003175073379
CACNA1C	IL1RAP	CACNA1C_wk7	wk7	iTRAQ	1.2025	0.001275148955	0.942	0.003175073379
CACNA1C	ATP2B1	CACNA1C_wk7	wk7	iTRAQ	1.2025	0.001275148955	0.805	0.003015832832
CACNA1C	DNER	CACNA1C_wk7	wk7	iTRAQ	1.2025	0.001275148955	0.9745	0.00289367464
CACNA1C	MAP1B	CACNA1C_wk7	wk7	iTRAQ	1.2025	0.001275148955	0.8085	0.002882545544
CACNA1C	RAB7A	CACNA1C_wk7	wk7	iTRAQ	1.2025	0.001275148955	0.815	0.002882545544
CACNA1C	XPR1	CACNA1C_wk7	wk7	iTRAQ	1.2025	0.001275148955	0.82	0.002882545544
CACNA1C	TNFRSF21	CACNA1C_wk7	wk7	iTRAQ	1.2025	0.001275148955	0.839	0.002860026447
CACNA1C	PCDHA4	CACNA1C_wk7	wk7	iTRAQ	1.2025	0.001275148955	0.8505	0.002860026447
CACNA1C	FAM171B	CACNA1C_wk7	wk7	iTRAQ	1.2025	0.001275148955	0.848	0.002716223694
CACNA1C	PTPRS	CACNA1C_wk7	wk7	iTRAQ	1.2025	0.001275148955	0.82	0.002714442465
CACNA1C	EPHB1	CACNA1C_wk7	wk7	iTRAQ	1.2025	0.001275148955	0.9005	0.002317417523
CACNA1C	PLXNA3	CACNA1C_wk7	wk7	iTRAQ	1.2025	0.001275148955	0.848	0.00220071371
CACNA1C	NTRK2	CACNA1C_wk7	wk7	iTRAQ	1.2025	0.001275148955	0.909	0.002121454179
CACNA1C	ATP2C1	CACNA1C_wk7	wk7	iTRAQ	1.2025	0.001275148955	0.87	0.002058257689
CACNA1C	PTPRD	CACNA1C_wk7	wk7	iTRAQ	1.2025	0.001275148955	0.8595	0.002030313562
CACNA1C	UNC5C	CACNA1C_wk7	wk7	iTRAQ	1.2025	0.001275148955	0.874	0.00200405503
CACNA1C	IL6ST	CACNA1C_wk7	wk7	iTRAQ	1.2025	0.001275148955	0.89	0.00200405503
CACNA1C	APLP2	CACNA1C_wk7	wk7	iTRAQ	1.2025	0.001275148955	0.8685	0.00200405503
CACNA1C	LRRN3	CACNA1C_wk7	wk7	iTRAQ	1.2025	0.001275148955	0.905	0.00200405503
CACNA1C	SYT11	CACNA1C_wk7	wk7	iTRAQ	1.2025	0.001275148955	0.9345	0.00200405503
CACNA1C	PCDHB14	CACNA1C_wk7	wk7	iTRAQ	1.2025	0.001275148955	0.9395	0.00200405503
CACNA1C	ITM2B	CACNA1C_wk7	wk7	iTRAQ	1.2025	0.001275148955	0.911	0.00200405503
CACNA1C	CACNB1	CACNA1C_wk7	wk7	iTRAQ	1.2025	0.001275148955	0.958	0.00200405503
CACNA1C	CACNB3	CACNA1C_wk7	wk7	iTRAQ	1.2025	0.001275148955	0.908	0.00200405503
CACNA1C	PCDHB2	CACNA1C_wk7	wk7	iTRAQ	1.2025	0.001275148955	0.9225	0.00200405503
CACNA1C	KIDINS220	CACNA1C_wk7	wk7	iTRAQ	1.2025	0.001275148955	0.902	0.00200405503
CACNA1C	TRMT61B	CACNA1C_wk7	wk7	iTRAQ	1.2025	0.001275148955	1.005	0.00200405503
CACNA1C	SCN3A	CACNA1C_wk7	wk7	iTRAQ	1.2025	0.001275148955	0.9165	0.00200405503
CACNA1C	TFRC	CACNA1C_wk7	wk7	iTRAQ	1.2025	0.001275148955	0.952	0.00200405503
CACNA1C	LIFR	CACNA1C_wk7	wk7	iTRAQ	1.2025	0.001275148955	0.9705	0.001953315303
CACNA1C	TMEFF2	CACNA1C_wk7	wk7	iTRAQ	1.2025	0.001275148955	0.952	0.0019119437
CACNA1C	ADAM10	CACNA1C_wk7	wk7	iTRAQ	1.2025	0.001275148955	0.9245	0.00176273468
CACNA1C	ATP1A3	CACNA1C_wk7	wk7	iTRAQ	1.2025	0.001275148955	0.9375	0.00176273468
CACNA1C	PCDHGB6	CACNA1C_wk7	wk7	iTRAQ	1.2025	0.001275148955	0.9245	0.00176273468
CACNA1C	CNTF	CACNA1C_wk7	wk7	iTRAQ	1.2025	0.001275148955	0.944	0.00176273468
CACNA1C	SCN9A	CACNA1C_wk7	wk7	iTRAQ	1.2025	0.001275148955	0.952	0.00176273468
CACNA1C	SRC	CACNA1C_wk7	wk7	iTRAQ	1.2025	0.001275148955	0.9895	0.00176273468
CACNA1C	EPHA5	CACNA1C_wk7	wk7	iTRAQ	1.2025	0.001275148955	1.014	0.00176273468
CACNA1C	NSG2	CACNA1C_wk7	wk7	iTRAQ	1.2025	0.001275148955	0.9955	0.00176273468
CACNA1C	MAP1LC3A	CACNA1C_wk7	wk7	iTRAQ	1.2025	0.001275148955	0.9645	0.001578603407
CACNA1C	MAP1LC3B	CACNA1C_wk7	wk7	iTRAQ	1.2025	0.001275148955	1.0015	0.001501571707
CACNA1C	SYT5	CACNA1C_wk7	wk7	iTRAQ	1.2025	0.001275148955	1.0625	0.001386641397
CACNA1C	ECEL1	CACNA1C_wk7	wk7	iTRAQ	1.2025	0.001275148955	1.024	0.001275148955
CACNA1C	PLD3	CACNA1C_wk7	wk7	iTRAQ	1.2025	0.001275148955	1.0795	0.001275148955
CACNA1C	PCDHGA10	CACNA1C_wk7	wk7	iTRAQ	1.2025	0.001275148955	1.059	0.001275148955
CACNA1C	NRP1	CACNA1C_wk7	wk7	iTRAQ	1.2025	0.001275148955	1.032	0.001275148955
CACNA1C	EPHA8	CACNA1C_wk7	wk7	iTRAQ	1.2025	0.001275148955	1.121	0.001275148955
CACNA1C	PCDHA12	CACNA1C_wk7	wk7	iTRAQ	1.2025	0.001275148955	1.0785	0.001242228704
CACNA1C	P2RX3	CACNA1C_wk7	wk7	iTRAQ	1.2025	0.001275148955	1.076	0.001242228704
CACNA1C	SPINT2	CACNA1C_wk7	wk7	iTRAQ	1.2025	0.001275148955	1.189	0.001242228704
CACNA1C	NTRK3	CACNA1C_wk7	wk7	iTRAQ	1.2025	0.001275148955	1.219	0.001234690029
CACNA1C	THBS1	CACNA1C_wk7	wk7	iTRAQ	1.2025	0.001275148955	1.1795	0.0009159839185
CACNA1C	PCDHGC4	CACNA1C_wk7	wk7	iTRAQ	1.2025	0.001275148955	1.168	0.0009159839185
CACNA1C	NGFR	CACNA1C_wk7	wk7	iTRAQ	1.2025	0.001275148955	1.228	0.0009159839185
CACNA1C	EPHA6	CACNA1C_wk7	wk7	iTRAQ	1.2025	0.001275148955	1.2165	0.0009159839185
CACNA1C	SLC43A2	CACNA1C_wk7	wk7	iTRAQ	1.2025	0.001275148955	1.5	0.0005928283876
CACNA1C	PCDHGA6	CACNA1C_wk7	wk7	iTRAQ	1.2025	0.001275148955	1.5275	0.0005132639457
CACNA1C	ITM2C	CACNA1C_wk7	wk7	iTRAQ	1.2025	0.001275148955	1.567	0.0005132639457
CACNA1C	APP	CACNA1C_wk7	wk7	iTRAQ	1.2025	0.001275148955	1.402	0.0005132639457
CACNA1C	GFRA1	CACNA1C_wk7	wk7	iTRAQ	1.2025	0.001275148955	1.403	0.0005132639457
CUL3	TUBB2A	CUL3_wk7	wk7	iTRAQ	1.19525	5.93e-06	0.23725	0.09895835908
CUL3	GSTP1	CUL3_wk7	wk7	iTRAQ	1.19525	5.93e-06	0.24875	0.09839356142
CUL3	TUBB4B	CUL3_wk7	wk7	iTRAQ	1.19525	5.93e-06	0.24175	0.09775108251
CUL3	ARF1	CUL3_wk7	wk7	iTRAQ	1.19525	5.93e-06	0.24375	0.09175795788
CUL3	EEF1A1P5	CUL3_wk7	wk7	iTRAQ	1.19525	5.93e-06	0.24825	0.09093804706
CUL3	TUBA1B	CUL3_wk7	wk7	iTRAQ	1.19525	5.93e-06	0.27725	0.0888525104
CUL3	AP3B2	CUL3_wk7	wk7	iTRAQ	1.19525	5.93e-06	0.25025	0.0888525104
CUL3	LRRC59	CUL3_wk7	wk7	iTRAQ	1.19525	5.93e-06	0.40125	0.08756068114
CUL3	ENO1	CUL3_wk7	wk7	iTRAQ	1.19525	5.93e-06	0.25675	0.08415144643
CUL3	EIF5A	CUL3_wk7	wk7	iTRAQ	1.19525	5.93e-06	0.26925	0.08404655797
CUL3	CNTNAP1	CUL3_wk7	wk7	iTRAQ	1.19525	5.93e-06	0.26425	0.08360368483
CUL3	TUBA1A	CUL3_wk7	wk7	iTRAQ	1.19525	5.93e-06	0.28625	0.0816192537
CUL3	GNB2	CUL3_wk7	wk7	iTRAQ	1.19525	5.93e-06	0.26925	0.07091429556
CUL3	RALA	CUL3_wk7	wk7	iTRAQ	1.19525	5.93e-06	0.27375	0.07091429556
CUL3	EEF1A2	CUL3_wk7	wk7	iTRAQ	1.19525	5.93e-06	0.27675	0.06545773906
CUL3	TUBB	CUL3_wk7	wk7	iTRAQ	1.19525	5.93e-06	0.27425	0.06545773906
CUL3	TUBB4A	CUL3_wk7	wk7	iTRAQ	1.19525	5.93e-06	0.28225	0.05751999225
CUL3	RPN1	CUL3_wk7	wk7	iTRAQ	1.19525	5.93e-06	0.32025	0.05502187411
CUL3	RAB7A	CUL3_wk7	wk7	iTRAQ	1.19525	5.93e-06	0.28975	0.05229535748
CUL3	GNAS	CUL3_wk7	wk7	iTRAQ	1.19525	5.93e-06	0.31975	0.04084119031
CUL3	KIF21B	CUL3_wk7	wk7	iTRAQ	1.19525	5.93e-06	0.31075	0.03612174812
CUL3	UBA1	CUL3_wk7	wk7	iTRAQ	1.19525	5.93e-06	0.35475	0.03498222274
CUL3	SYT11	CUL3_wk7	wk7	iTRAQ	1.19525	5.93e-06	0.31725	0.03450246923
CUL3	HSP90AA1	CUL3_wk7	wk7	iTRAQ	1.19525	5.93e-06	0.32875	0.02983123632
CUL3	GNAO1	CUL3_wk7	wk7	iTRAQ	1.19525	5.93e-06	0.35075	0.02073431965
CUL3	PCDHB16	CUL3_wk7	wk7	iTRAQ	1.19525	5.93e-06	0.37825	0.01341912859
CUL3	UCHL1	CUL3_wk7	wk7	iTRAQ	1.19525	5.93e-06	0.37825	0.01341912859
CUL3	CAMK2G	CUL3_wk7	wk7	iTRAQ	1.19525	5.93e-06	0.41425	0.01261020827
CUL3	IDH1	CUL3_wk7	wk7	iTRAQ	1.19525	5.93e-06	0.38075	0.01261020827
CUL3	RAB3A	CUL3_wk7	wk7	iTRAQ	1.19525	5.93e-06	0.40325	0.01261020827
CUL3	RAC1	CUL3_wk7	wk7	iTRAQ	1.19525	5.93e-06	0.39625	0.01132550412
CUL3	RABL6	CUL3_wk7	wk7	iTRAQ	1.19525	5.93e-06	0.46475	0.01132550412
CUL3	PFN1	CUL3_wk7	wk7	iTRAQ	1.19525	5.93e-06	0.40725	0.010274858
CUL3	HSP90AB1	CUL3_wk7	wk7	iTRAQ	1.19525	5.93e-06	0.41025	0.010274858
CUL3	CDH2	CUL3_wk7	wk7	iTRAQ	1.19525	5.93e-06	0.51625	0.008702822554
CUL3	CAMK2D	CUL3_wk7	wk7	iTRAQ	1.19525	5.93e-06	0.42775	0.007893585542
CUL3	CDC42	CUL3_wk7	wk7	iTRAQ	1.19525	5.93e-06	0.43775	0.006094138686
CUL3	RAB5C	CUL3_wk7	wk7	iTRAQ	1.19525	5.93e-06	0.48525	0.003212198115
CUL3	PPIA	CUL3_wk7	wk7	iTRAQ	1.19525	5.93e-06	0.48725	0.003212198115
CUL3	RAB15	CUL3_wk7	wk7	iTRAQ	1.19525	5.93e-06	0.49975	0.002671784843
CUL3	CAMK2B	CUL3_wk7	wk7	iTRAQ	1.19525	5.93e-06	0.51375	0.002266650425
CUL3	CTNNA2	CUL3_wk7	wk7	iTRAQ	1.19525	5.93e-06	0.56825	0.001709943257
CUL3	ATP6V1B2	CUL3_wk7	wk7	iTRAQ	1.19525	5.93e-06	0.56175	0.001148741079
CUL3	CTNNB1	CUL3_wk7	wk7	iTRAQ	1.19525	5.93e-06	0.60825	0.000627211558
CUL3	CKB	CUL3_wk7	wk7	iTRAQ	1.19525	5.93e-06	0.66825	0.0005093925565
CUL3	PLXNA4	CUL3_wk7	wk7	iTRAQ	1.19525	5.93e-06	0.71525	0.0003630177685
CUL3	ATP6V0A1	CUL3_wk7	wk7	iTRAQ	1.19525	5.93e-06	0.76425	0.0003422760299
CUL3	CTNND2	CUL3_wk7	wk7	iTRAQ	1.19525	5.93e-06	0.70975	0.0002582535125
CUL3	COPS6	CUL3_wk7	wk7	iTRAQ	1.19525	5.93e-06	1.50675	1.18e-05
CUL3	KLHL42	CUL3_wk7	wk7	iTRAQ	1.19525	5.93e-06	1.34275	7.09e-06
CUL3	GPS1	CUL3_wk7	wk7	iTRAQ	1.19525	5.93e-06	1.48175	6.34e-06
CUL3	HSBP1	CUL3_wk7	wk7	iTRAQ	1.19525	5.93e-06	1.42975	5.95e-06
CUL3	COPS4	CUL3_wk7	wk7	iTRAQ	1.19525	5.93e-06	1.25375	4.85e-06
CUL3	COPS3	CUL3_wk7	wk7	iTRAQ	1.19525	5.93e-06	1.53275	4.65e-06
CUL3	SRCIN1	CUL3_wk7	wk7	iTRAQ	1.19525	5.93e-06	1.41925	2.68e-06
CUL3	BTBD1	CUL3_wk7	wk7	iTRAQ	1.19525	5.93e-06	1.35325	2.28e-06
CUL3	COPS7B	CUL3_wk7	wk7	iTRAQ	1.19525	5.93e-06	1.71325	1.26e-06
CUL3	COPS8	CUL3_wk7	wk7	iTRAQ	1.19525	5.93e-06	1.74925	8.48e-07
CUL3	COPS2	CUL3_wk7	wk7	iTRAQ	1.19525	5.93e-06	1.65125	7.65e-07
CUL3	COPS5	CUL3_wk7	wk7	iTRAQ	1.19525	5.93e-06	1.91625	7.65e-07
CUL3	COPS7A	CUL3_wk7	wk7	iTRAQ	1.19525	5.93e-06	1.68475	7.65e-07
CUL3	HM13	CUL3_wk7	wk7	iTRAQ	1.19525	5.93e-06	2.23725	1.1e-07
HCN1	YWHAZ	HCN1_wk2	wk2	iTRAQ	1.126	0.00999924778	0.1635	0.09803156605
HCN1	GNA13	HCN1_wk2	wk2	iTRAQ	1.126	0.00999924778	0.157	0.09650587635
HCN1	DDX17	HCN1_wk2	wk2	iTRAQ	1.126	0.00999924778	0.1555	0.09453520354
HCN1	NPM1	HCN1_wk2	wk2	iTRAQ	1.126	0.00999924778	0.1575	0.0937455254
HCN1	KALRN	HCN1_wk2	wk2	iTRAQ	1.126	0.00999924778	0.1655	0.0937455254
HCN1	SKP1	HCN1_wk2	wk2	iTRAQ	1.126	0.00999924778	0.6445	0.09360136732
HCN1	GNAZ	HCN1_wk2	wk2	iTRAQ	1.126	0.00999924778	0.1725	0.09159345678
HCN1	PRKAR2B	HCN1_wk2	wk2	iTRAQ	1.126	0.00999924778	0.165	0.09159345678
HCN1	ADD3	HCN1_wk2	wk2	iTRAQ	1.126	0.00999924778	0.16	0.08976225971
HCN1	CLTC	HCN1_wk2	wk2	iTRAQ	1.126	0.00999924778	0.1635	0.0889681361
HCN1	HNRNPUL2	HCN1_wk2	wk2	iTRAQ	1.126	0.00999924778	0.178	0.0889681361
HCN1	PEX14	HCN1_wk2	wk2	iTRAQ	1.126	0.00999924778	0.202	0.08860899801
HCN1	PNMA1	HCN1_wk2	wk2	iTRAQ	1.126	0.00999924778	0.258	0.08796089859
HCN1	RPLP1	HCN1_wk2	wk2	iTRAQ	1.126	0.00999924778	0.3525	0.08764972268
HCN1	DHX9	HCN1_wk2	wk2	iTRAQ	1.126	0.00999924778	0.1775	0.08458645752
HCN1	DARS	HCN1_wk2	wk2	iTRAQ	1.126	0.00999924778	0.1735	0.08293928766
HCN1	YWHAB	HCN1_wk2	wk2	iTRAQ	1.126	0.00999924778	0.185	0.08293928766
HCN1	DLG5	HCN1_wk2	wk2	iTRAQ	1.126	0.00999924778	0.1815	0.07914931442
HCN1	ERH	HCN1_wk2	wk2	iTRAQ	1.126	0.00999924778	0.2395	0.07908059971
HCN1	ATP9A	HCN1_wk2	wk2	iTRAQ	1.126	0.00999924778	0.223	0.07561972784
HCN1	PPFIA2	HCN1_wk2	wk2	iTRAQ	1.126	0.00999924778	0.1905	0.07561972784
HCN1	EPRS	HCN1_wk2	wk2	iTRAQ	1.126	0.00999924778	0.226	0.07561972784
HCN1	DAB2IP	HCN1_wk2	wk2	iTRAQ	1.126	0.00999924778	0.1965	0.07561972784
HCN1	SOGA1	HCN1_wk2	wk2	iTRAQ	1.126	0.00999924778	0.3035	0.0741619989
HCN1	PHGDH	HCN1_wk2	wk2	iTRAQ	1.126	0.00999924778	0.2055	0.0741619989
HCN1	ELAVL3	HCN1_wk2	wk2	iTRAQ	1.126	0.00999924778	0.2465	0.07319014202
HCN1	PSMD11	HCN1_wk2	wk2	iTRAQ	1.126	0.00999924778	0.2085	0.07187902608
HCN1	RPL8	HCN1_wk2	wk2	iTRAQ	1.126	0.00999924778	0.3055	0.07161066081
HCN1	VDAC1	HCN1_wk2	wk2	iTRAQ	1.126	0.00999924778	0.3655	0.06909725986
HCN1	MAP1S	HCN1_wk2	wk2	iTRAQ	1.126	0.00999924778	0.362	0.06909725986
HCN1	AP2M1	HCN1_wk2	wk2	iTRAQ	1.126	0.00999924778	0.201	0.06909725986
HCN1	SRP14	HCN1_wk2	wk2	iTRAQ	1.126	0.00999924778	0.226	0.06820736519
HCN1	HIST1H4A	HCN1_wk2	wk2	iTRAQ	1.126	0.00999924778	0.284	0.06820736519
HCN1	TRIM28	HCN1_wk2	wk2	iTRAQ	1.126	0.00999924778	0.341	0.06820736519
HCN1	TUBB	HCN1_wk2	wk2	iTRAQ	1.126	0.00999924778	0.213	0.06698085558
HCN1	HNRNPA2B1	HCN1_wk2	wk2	iTRAQ	1.126	0.00999924778	0.362	0.06644541862
HCN1	YWHAH	HCN1_wk2	wk2	iTRAQ	1.126	0.00999924778	0.2435	0.06576729991
HCN1	TUBB2A	HCN1_wk2	wk2	iTRAQ	1.126	0.00999924778	0.2075	0.06576729991
HCN1	TUBB2B	HCN1_wk2	wk2	iTRAQ	1.126	0.00999924778	0.2065	0.06576729991
HCN1	TUBB4A	HCN1_wk2	wk2	iTRAQ	1.126	0.00999924778	0.2205	0.06346711099
HCN1	MARK2	HCN1_wk2	wk2	iTRAQ	1.126	0.00999924778	0.2075	0.06346711099
HCN1	RPL5	HCN1_wk2	wk2	iTRAQ	1.126	0.00999924778	0.33	0.06301126419
HCN1	KPNB1	HCN1_wk2	wk2	iTRAQ	1.126	0.00999924778	0.2015	0.06227729232
HCN1	AKAP9	HCN1_wk2	wk2	iTRAQ	1.126	0.00999924778	0.3815	0.06227729232
HCN1	CTSD	HCN1_wk2	wk2	iTRAQ	1.126	0.00999924778	0.2	0.05966473171
HCN1	HERC2	HCN1_wk2	wk2	iTRAQ	1.126	0.00999924778	0.434	0.05723219168
HCN1	TUBB4B	HCN1_wk2	wk2	iTRAQ	1.126	0.00999924778	0.2275	0.05446461024
HCN1	IGF2BP1	HCN1_wk2	wk2	iTRAQ	1.126	0.00999924778	0.311	0.05446461024
HCN1	RHOT1	HCN1_wk2	wk2	iTRAQ	1.126	0.00999924778	0.336	0.05427248688
HCN1	XRCC5	HCN1_wk2	wk2	iTRAQ	1.126	0.00999924778	0.28	0.05401536714
HCN1	ACSL4	HCN1_wk2	wk2	iTRAQ	1.126	0.00999924778	0.2125	0.05390648629
HCN1	ATP1A3	HCN1_wk2	wk2	iTRAQ	1.126	0.00999924778	0.2535	0.05045326757
HCN1	HNRNPC	HCN1_wk2	wk2	iTRAQ	1.126	0.00999924778	0.2505	0.05001133568
HCN1	HNRNPD	HCN1_wk2	wk2	iTRAQ	1.126	0.00999924778	0.2175	0.05001133568
HCN1	NGFR	HCN1_wk2	wk2	iTRAQ	1.126	0.00999924778	0.3265	0.04899394656
HCN1	MIA3	HCN1_wk2	wk2	iTRAQ	1.126	0.00999924778	0.474	0.04788043107
HCN1	NCL	HCN1_wk2	wk2	iTRAQ	1.126	0.00999924778	0.224	0.04783433068
HCN1	KHDRBS1	HCN1_wk2	wk2	iTRAQ	1.126	0.00999924778	0.236	0.04783433068
HCN1	CRMP1	HCN1_wk2	wk2	iTRAQ	1.126	0.00999924778	0.281	0.04646595937
HCN1	PRKRA	HCN1_wk2	wk2	iTRAQ	1.126	0.00999924778	0.3835	0.04501317999
HCN1	IARS	HCN1_wk2	wk2	iTRAQ	1.126	0.00999924778	0.256	0.04382802169
HCN1	HNRNPF	HCN1_wk2	wk2	iTRAQ	1.126	0.00999924778	0.2325	0.04382802169
HCN1	NSG1	HCN1_wk2	wk2	iTRAQ	1.126	0.00999924778	0.298	0.04344039774
HCN1	DCXR	HCN1_wk2	wk2	iTRAQ	1.126	0.00999924778	0.411	0.04184198992
HCN1	HNRNPH1	HCN1_wk2	wk2	iTRAQ	1.126	0.00999924778	0.239	0.04138897445
HCN1	MATR3	HCN1_wk2	wk2	iTRAQ	1.126	0.00999924778	0.2435	0.04025525487
HCN1	PABPC1	HCN1_wk2	wk2	iTRAQ	1.126	0.00999924778	0.2495	0.04013449293
HCN1	YBX3	HCN1_wk2	wk2	iTRAQ	1.126	0.00999924778	0.2665	0.04013449293
HCN1	CEP170	HCN1_wk2	wk2	iTRAQ	1.126	0.00999924778	0.2895	0.04013449293
HCN1	BCAS2	HCN1_wk2	wk2	iTRAQ	1.126	0.00999924778	0.419	0.03987771177
HCN1	CWC15	HCN1_wk2	wk2	iTRAQ	1.126	0.00999924778	0.2485	0.03910968825
HCN1	LDHB	HCN1_wk2	wk2	iTRAQ	1.126	0.00999924778	0.275	0.03885024255
HCN1	EPHA5	HCN1_wk2	wk2	iTRAQ	1.126	0.00999924778	0.347	0.03767030492
HCN1	IGF2BP3	HCN1_wk2	wk2	iTRAQ	1.126	0.00999924778	0.2565	0.03764002506
HCN1	TANC2	HCN1_wk2	wk2	iTRAQ	1.126	0.00999924778	0.2735	0.03763235505
HCN1	RASAL2	HCN1_wk2	wk2	iTRAQ	1.126	0.00999924778	0.3815	0.03763235505
HCN1	SLC4A8	HCN1_wk2	wk2	iTRAQ	1.126	0.00999924778	0.334	0.03697554664
HCN1	DCTN2	HCN1_wk2	wk2	iTRAQ	1.126	0.00999924778	0.26	0.03574123897
HCN1	CAPRIN1	HCN1_wk2	wk2	iTRAQ	1.126	0.00999924778	0.2775	0.03555013119
HCN1	MAPRE3	HCN1_wk2	wk2	iTRAQ	1.126	0.00999924778	0.2675	0.03555013119
HCN1	CHMP5	HCN1_wk2	wk2	iTRAQ	1.126	0.00999924778	0.331	0.03547870738
HCN1	RALB	HCN1_wk2	wk2	iTRAQ	1.126	0.00999924778	0.3715	0.03521832868
HCN1	MAP7D1	HCN1_wk2	wk2	iTRAQ	1.126	0.00999924778	0.272	0.03496405937
HCN1	PDE4DIP	HCN1_wk2	wk2	iTRAQ	1.126	0.00999924778	0.267	0.03389043356
HCN1	RPS2	HCN1_wk2	wk2	iTRAQ	1.126	0.00999924778	0.31	0.03323417073
HCN1	MIB1	HCN1_wk2	wk2	iTRAQ	1.126	0.00999924778	0.536	0.03256436117
HCN1	SSBP1	HCN1_wk2	wk2	iTRAQ	1.126	0.00999924778	0.275	0.03145197388
HCN1	LACTB	HCN1_wk2	wk2	iTRAQ	1.126	0.00999924778	0.2945	0.03110289803
HCN1	RPL12	HCN1_wk2	wk2	iTRAQ	1.126	0.00999924778	0.388	0.03075200744
HCN1	SLC25A1	HCN1_wk2	wk2	iTRAQ	1.126	0.00999924778	0.2835	0.02933131552
HCN1	CDC5L	HCN1_wk2	wk2	iTRAQ	1.126	0.00999924778	0.299	0.02933131552
HCN1	RPS28	HCN1_wk2	wk2	iTRAQ	1.126	0.00999924778	0.408	0.02907120698
HCN1	SLC30A1	HCN1_wk2	wk2	iTRAQ	1.126	0.00999924778	0.343	0.02907120698
HCN1	PSMC4	HCN1_wk2	wk2	iTRAQ	1.126	0.00999924778	0.322	0.02831631332
HCN1	ACTR1A	HCN1_wk2	wk2	iTRAQ	1.126	0.00999924778	0.2915	0.02831631332
HCN1	SLC25A22	HCN1_wk2	wk2	iTRAQ	1.126	0.00999924778	0.2935	0.02831631332
HCN1	DICER1	HCN1_wk2	wk2	iTRAQ	1.126	0.00999924778	0.455	0.02831631332
HCN1	IGF2BP2	HCN1_wk2	wk2	iTRAQ	1.126	0.00999924778	0.3735	0.02827989633
HCN1	GTF2I	HCN1_wk2	wk2	iTRAQ	1.126	0.00999924778	0.496	0.02665820371
HCN1	ADGRL3	HCN1_wk2	wk2	iTRAQ	1.126	0.00999924778	0.307	0.02653889244
HCN1	KIF2A	HCN1_wk2	wk2	iTRAQ	1.126	0.00999924778	0.314	0.02653889244
HCN1	PLXNA4	HCN1_wk2	wk2	iTRAQ	1.126	0.00999924778	0.308	0.026086397
HCN1	RPL7	HCN1_wk2	wk2	iTRAQ	1.126	0.00999924778	0.42	0.02571660765
HCN1	BTK	HCN1_wk2	wk2	iTRAQ	1.126	0.00999924778	0.66	0.02563235772
HCN1	LRRC49	HCN1_wk2	wk2	iTRAQ	1.126	0.00999924778	0.3215	0.02563235772
HCN1	ELOC	HCN1_wk2	wk2	iTRAQ	1.126	0.00999924778	0.314	0.025484091
HCN1	MAPRE1	HCN1_wk2	wk2	iTRAQ	1.126	0.00999924778	0.311	0.025484091
